CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent
340423,1009,151803,3.07,34.6,96.18,14,19,0,1,0,0,1,1,0,0,1148,2472,3620,22.71,0.0103,0.0378,24
346217,1009,26475,3.07,15,67.52,3,41,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
38484,1009,6000,3.07,15.96,50,2,23,0,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340455,1009,48000,3.07,19.5,95.34,5,27,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340501,1009,12517,3.07,20.58,47.47,4,30,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340473,1009,42725,3.07,22.18,87.86,5,72,1,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340476,1009,43533,3.07,22.33,90.11,5,98,1,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
4384675,1009,67475,3.07,22.8,96.89,7,92,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340429,1009,114000,3.07,23.33,94.39,10,96,1,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
341001,1009,84997,3.07,24,0,6,30,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
37663,1009,26000,3.07,25.2,93.15,5,57,1,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
37660,1009,73000,3.07,25.74,80.07,14,83,1,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340410,1009,336104,3.07,29.4,82.79,28,18,0,1,0,0,0,0,0,1,1148,2472,3620,22.71,0.01029615,0.037807737,24
340424,1009,168995,3.07,30.33,93.95,14,23,0,1,0,0,0,0,0,1,1148,2472,3620,22.71,0.01029615,0.037807737,24
340427,1009,171679,3.07,33,98.17,10,83,1,1,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
341007,1009,6290,3.07,33,68.2,2,26,0,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,24
340417,1009,245000,3.07,89.7,97.37,18,17,0,1,0,0,0,0,0,1,1148,2472,3620,22.71,0.01029615,0.037807737,24
280260,1011,212776,2.38,30,91.62,10,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,19.8
280874,1011,24503,2.38,18.6,72.8,2,30,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,19.8
5691709,1011,30000,2.38,19.8,95.74,1,31,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,19.8
378962,1012,225500,2.22,22,90.56,21,16,0,1,0,0,1,1,0,1,4988,58,5046,42.57,0.0137,0.029,21.23
378936,1012,51042,2.22,14.25,75.15,6,21,0,0,1,0,0,0,0,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378927,1012,165757,2.22,17.41,77,11,24,0,1,0,0,0,0,0,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
734344,1012,21528,2.22,18,16.39,2,18,0,0,1,0,0,0,0,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378959,1012,342686,2.22,18.61,82.94,24,26,1,1,0,0,0,0,0,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378965,1012,325583,2.22,19,75.94,24,21,1,1,0,0,0,0,1,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378983,1012,87741,2.22,19.18,70.05,8,60,1,1,0,0,0,0,1,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
722738,1012,2823,2.22,20,62.84,1,33,0,0,1,0,0,0,0,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378939,1012,276572,2.22,20.46,89.57,28,35,1,1,0,0,0,0,0,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
667614,1012,14400,2.22,22,0.69,2,94,1,0,1,0,0,0,0,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378897,1012,180603,2.22,22.75,59.35,11,21,1,1,0,0,0,0,0,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
385016,1012,177080,2.22,23.32,84.88,21,6,0,1,0,0,0,0,1,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
430369,1012,454115,2.22,25.71,95.35,23,5,0,1,0,0,0,0,1,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
14444,1012,1800,2.22,26,0,1,40,1,0,0,0,0,0,0,0,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378870,1012,63228,2.22,26.56,79.89,9,70,1,0,1,0,0,0,0,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
378956,1012,338089,2.22,28.88,80.41,19,23,0,1,0,0,0,0,0,1,4988,58,5046,42.57,0.013731491,0.029044549,21.23
279749,1013,158082,2.38,33,97.22,9,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.2
279972,1013,45023,2.38,22.91,25.25,2,38,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.2
279918,1013,35546,2.38,24.6,87.81,3,32,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.2
279939,1013,30932,2.38,24.6,87.26,2,31,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.2
281274,1013,11106,2.38,25.06,100,1,42,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.2
42422,1013,32535,2.38,25.2,100,4,32,1,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.2
280504,1013,20016,2.38,31,79.11,2,25,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.2
280496,1013,34714,2.38,34.2,94.66,2,26,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.2
280501,1013,285944,2.38,42.28,94.13,15,20,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.2
247998,1014,150144,2.38,38.4,47.92,10,21,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,35.7
107144,1014,33356,2.38,33,100,4,39,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,35.7
246921,1015,189234,2.38,32.4,98.93,11,31,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,32.4
249812,1015,10000,2.38,31.8,0,2,34,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.4
253688,1015,10000,2.38,31.8,76.45,2,45,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.4
249821,1015,12644,2.38,33,100,2,31,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.4
83684,1015,79490,2.38,53.33,97.58,11,29,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,32.4
247496,1016,250023,2.38,25.2,25.08,3,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.2
27059,1016,30795,2.38,25.2,95.29,2,22,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.2
247507,1016,31512,2.38,25.2,89.27,2,22,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.2
196638,1017,103986,2.1,21,82.5,7,18,0,1,0,0,1,1,0,0,4607,1113,5720,22.71,0.0103,0.0378,21
197413,1017,44282,2.1,13.2,100,1,27,0,0,0,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
197478,1017,57100,2.1,18.58,90.57,3,23,0,1,0,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
197436,1017,63333,2.1,18.86,79.52,3,21,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
197423,1017,34387,2.1,19.28,85.88,2,27,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
197476,1017,62643,2.1,21,67.18,3,21,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
197439,1017,51108,2.1,22.2,60.19,5,24,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
630339,1017,27044,2.1,22.2,50.08,2,4,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
644499,1017,11122,2.1,28.2,78.87,2,27,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,21
197763,1018,112083,2.1,27,85.52,6,18,0,1,0,0,1,1,0,1,4607,1113,5720,22.71,0.0103,0.0378,27
814564,1018,8197,2.1,23.4,41.28,1,2,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,27
197749,1018,149158,2.1,27,75.12,8,17,0,1,0,0,0,0,0,1,4607,1113,5720,22.71,0.01029615,0.037807737,27
197771,1018,27049,2.1,27,88.67,2,17,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,27
1333240,1018,38000,2.1,27,79.84,2,1,0,0,1,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,27
1221410,1018,53279,2.1,27.99,84.61,3,1,0,1,0,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,27
619021,1018,52913,2.1,28.2,95.14,3,3,0,1,0,0,0,0,0,0,4607,1113,5720,22.71,0.01029615,0.037807737,27
1304116,1019,541636,-24.95,18,90.99,36,20,0,1,0,0,1,1,0,1,3158,1178,4336,57,0.0117,0.0265,12
1555450,1019,25288,-24.95,11,100,3,97,1,0,0,0,0,0,0,0,3158,1178,4336,57,0.011688055,0.026465416,12
1300312,1019,526041,-24.95,12,99.39,28,25,0,0,1,0,0,0,0,0,3158,1178,4336,57,0.011688055,0.026465416,12
247279,1021,223000,2.38,34.45,95.44,6,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.94
247289,1021,35113,2.38,22.8,100,3,47,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30.94
247275,1021,135000,2.38,30.94,89.74,8,39,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30.94
380386,1022,254808,4.72,27.5,96.84,13,23,0,1,0,0,1,1,0,1,3939,376,4315,42.57,0.0137,0.029,27.5
380177,1022,12319,4.72,27,51.29,2,34,0,0,1,0,0,0,0,0,3939,376,4315,42.57,0.013731491,0.029044549,27.5
1253968,1022,6000,4.72,30,75,1,43,1,0,0,0,0,0,0,0,3939,376,4315,42.57,0.013731491,0.029044549,27.5
247564,1023,58600,2.38,31.95,84.22,2,26,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.775
247541,1023,24670,2.38,33.6,0,1,21,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,32.775
247537,1024,21740,2.38,33.6,85.55,1,23,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.6
247541,1024,24670,2.38,33.6,0,1,21,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,33.6
334382,1025,185285,1.97,42,80.47,6,22,0,1,0,0,1,1,0,1,130,2739,2869,22.71,0.0103,0.0378,42.985
334381,1025,165000,1.97,23.73,95.27,5,16,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,42.985
334398,1025,45792,1.97,24,0,1,12,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,42.985
334375,1025,8454,1.97,39,83.03,1,24,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,42.985
54132,1025,114531,1.97,43.97,100,4,21,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,42.985
54057,1025,116322,1.97,51,93.85,6,22,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,42.985
334383,1025,198494,1.97,54,90.8,6,18,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,42.985
532056,1025,194489,1.97,66,96.5,8,6,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,42.985
606663,1026,214000,3.7,18.25,100,7,6,0,1,0,0,1,1,0,1,3125,2080,5205,25.55,0.0101,0.0289,14.5
790268,1026,427383,3.7,14.5,0,3,21,1,1,0,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,14.5
790281,1026,427383,3.7,14.5,0.01,2,21,1,1,0,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,14.5
279931,1027,149665,2.38,34.2,89.23,8,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,24.6
281033,1027,21000,2.38,21,92.75,2,36,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,24.6
279972,1027,45023,2.38,22.91,25.25,2,38,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,24.6
281027,1027,18031,2.38,23.59,79.88,2,37,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,24.6
280030,1027,41000,2.38,24.15,12.16,2,28,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
279918,1027,35546,2.38,24.6,87.81,3,32,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
279939,1027,30932,2.38,24.6,87.26,2,31,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
279975,1027,54801,2.38,24.6,100,4,28,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
30551,1027,67241,2.38,32.13,84.91,4,27,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
279740,1027,231600,2.38,33.5,71.54,17,20,0,1,0,0,0,0,1,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
279973,1027,99593,2.38,34.2,99.12,5,21,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
287940,1027,144432,2.38,38.4,100,10,21,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.6
248043,1028,108007,2.38,46.8,95.22,3,28,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,39
248070,1028,62891,2.38,34.2,100,3,27,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,39
248002,1028,44366,2.38,34.92,95.03,3,28,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,39
248078,1028,85000,2.38,35.4,100,3,27,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,39
248063,1028,144146,2.38,39,82.14,3,27,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,39
251243,1028,36000,2.38,45.6,76.33,2,52,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,39
248028,1028,93400,2.38,46.5,83.68,2,20,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,39
205700,1029,214065,1.74,19.5,53.13,5,7,0,1,0,0,1,1,0,1,1113,6001,7114,41.32,0.0108,0.0233,18
204423,1029,172000,1.74,16.5,0,3,35,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,18
204545,1029,63169,1.74,17.25,32.88,3,37,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
206507,1029,18883,1.74,17.5,57.32,1,39,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
41660,1029,57617,1.74,18,66.85,2,35,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
204428,1029,45000,1.74,18,69.29,3,38,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
204400,1029,86511,1.74,19,75.42,3,37,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
204397,1029,70497,1.74,19.25,76.05,3,34,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
204411,1029,70729,1.74,21.5,52.43,3,38,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,18
144357,1030,233225,1.74,19.5,90.95,31,37,1,0,1,0,1,1,0,1,1113,6001,7114,41.32,0.0108,0.0233,21.215
145029,1030,16250,1.74,8.44,80.31,4,107,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
1588,1030,39761,1.74,15,93.08,13,83,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144332,1030,770191,1.74,16.5,86.98,38,35,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144382,1030,938314,1.74,16.59,85.8,26,80,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144498,1030,93610,1.74,19,82.58,13,79,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144898,1030,44621,1.74,19,82.19,4,135,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144400,1030,226550,1.74,19.56,87.69,23,93,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144317,1030,1164000,1.74,19.87,92.63,40,25,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144344,1030,770299,1.74,20,97.35,36,17,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
145034,1030,13909,1.74,20,22.35,4,77,0,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
1583,1030,845247,1.74,20.24,88.42,36,24,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144660,1030,108000,1.74,20.57,93.55,7,98,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144374,1030,483497,1.74,21,91.11,28,20,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144339,1030,643503,1.74,21.14,98.11,36,16,0,1,0,0,0,0,1,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144731,1030,71478,1.74,21.29,64.04,6,117,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144367,1030,540676,1.74,21.48,94.56,30,21,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
53227,1030,920000,1.74,21.96,86.09,45,24,0,1,0,0,0,0,1,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144380,1030,546835,1.74,22,97.18,26,78,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
102828,1030,37480,1.74,22.75,23.16,6,112,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144316,1030,1131622,1.74,23,96.08,40,23,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144438,1030,979000,1.74,23,77.95,20,84,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144399,1030,243147,1.74,24,91.35,23,80,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144733,1030,20400,1.74,24,0,6,80,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144420,1030,206000,1.74,24.55,68.21,22,81,0,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
149957,1030,48100,1.74,25,66.74,6,101,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144554,1030,130022,1.74,26.5,86.27,10,46,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144480,1030,1208000,1.74,27.5,95.16,23,30,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144393,1030,617114,1.74,27.55,93.51,24,27,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
144302,1030,1045659,1.74,31.22,93.93,44,78,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.215
420025,1031,159212,3.7,24.5,90.95,6,10,0,1,0,0,1,1,0,0,3125,2080,5205,25.55,0.0101,0.0289,18.965
409704,1031,223498,3.7,17.5,34.3,10,24,1,0,1,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,18.965
420253,1031,104804,3.7,18.5,53.71,4,9,0,0,1,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,18.965
420621,1031,200167,3.7,19.43,98.35,7,5,0,1,0,0,0,0,1,0,3125,2080,5205,25.55,0.01011846,0.028868699,18.965
248647,1032,322093,2.38,21,90.06,10,25,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,16.8
248660,1032,232005,2.38,14.2,99.35,7,38,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,16.8
42217,1032,357817,2.38,16.8,40.29,13,24,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,16.8
409977,1033,464470,3.7,20.57,94.98,18,21,0,1,0,0,1,1,1,1,3125,2080,5205,25.55,0.0101,0.0289,19.25
41769,1033,57507,3.7,16.5,96.02,4,24,0,0,1,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,19.25
409592,1033,168953,3.7,17,99.32,10,26,0,1,0,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,19.25
409744,1033,50812,3.7,17.75,88.16,5,26,1,0,1,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,19.25
410032,1033,282950,3.7,19.25,55.97,15,21,1,1,0,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,19.25
1490991,1033,11163,3.7,20,90.52,1,28,0,0,0,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,19.25
409623,1033,34346,3.7,21.5,60.37,2,27,0,0,1,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,19.25
340414,1034,326306,3.07,28.2,89.02,19,18,0,1,0,0,1,1,0,0,1148,2472,3620,22.71,0.0103,0.0378,25.8
341018,1034,10000,3.07,16.2,86.88,2,47,0,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
340455,1034,48000,3.07,19.5,95.34,5,27,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
37705,1034,28747,3.07,19.8,78.31,2,87,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
341005,1034,12115,3.07,21,76.89,2,28,0,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
340441,1034,72971,3.07,21.38,95.2,7,24,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
37663,1034,26000,3.07,25.2,93.15,5,57,1,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
37660,1034,73000,3.07,25.74,80.07,14,83,1,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
342190,1034,12000,3.07,25.8,100,2,22,1,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
37666,1034,45202,3.07,28.2,39.98,4,21,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
1352567,1034,54000,3.07,30.41,0,4,32,1,0,1,0,0,0,0,1,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
340427,1034,171679,3.07,33,98.17,10,83,1,1,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
341007,1034,6290,3.07,33,68.2,2,26,0,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
340413,1034,248016,3.07,34.8,97.93,22,8,0,1,0,0,0,0,0,1,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
340417,1034,245000,3.07,89.7,97.37,18,17,0,1,0,0,0,0,0,1,1148,2472,3620,22.71,0.01029615,0.037807737,25.8
234037,1035,428629,4.01,19.55,99.44,17,36,0,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,19.83
91251,1035,71000,4.01,9.6,0,10,77,1,0,0,0,0,0,0,0,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233981,1035,203888,4.01,12,46.35,23,98,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
119911,1035,218511,4.01,15,47.78,21,26,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233995,1035,507247,4.01,15,93.3,21,52,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233953,1035,599107,4.01,15.5,76.77,27,81,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233968,1035,795115,4.01,17.21,89.94,25,24,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
234438,1035,182018,4.01,18,26.16,15,46,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233977,1035,542458,4.01,19.83,60.16,24,51,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
119822,1035,844000,4.01,20,90.5,35,36,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233943,1035,594595,4.01,20,95.97,29,46,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233966,1035,837161,4.01,20.13,98.12,36,4,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
42088,1035,264885,4.01,21.39,96.19,20,26,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
234056,1035,674246,4.01,21.48,89.06,16,24,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
45249,1035,116000,4.01,22.51,84.22,11,87,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
765114,1035,500000,4.01,23.5,98.07,25,79,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
233918,1035,1247061,4.01,25.5,93.25,51,25,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,19.83
409599,1036,364336,3.7,23.26,85.74,20,19,0,1,0,0,1,1,1,1,3125,2080,5205,25.55,0.0101,0.0289,24.88
409919,1036,363536,3.7,26.5,95.36,14,22,0,1,0,0,0,0,1,1,3125,2080,5205,25.55,0.01011846,0.028868699,24.88
409842,1037,369659,3.7,23.59,69.39,20,23,0,1,0,0,1,1,1,1,3125,2080,5205,25.55,0.0101,0.0289,20
409556,1037,45889,3.7,15,72.66,2,29,0,0,1,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,20
409678,1037,155390,3.7,16.85,94.21,7,24,1,1,0,0,0,0,1,1,3125,2080,5205,25.55,0.01011846,0.028868699,20
