Time,KHOU,COAST
10/13/15 15:00,29.35,16297.7942
10/14/15 15:00,28.85,14267.3563
10/15/15 15:00,28.35,14643.66972
10/16/15 15:00,27.1,14143.8316
10/17/15 15:00,23.35,11265.93541
10/19/15 15:00,23.35,11621.29613
10/20/15 15:00,23.35,11803.19215
10/21/15 15:00,24.85,13419.15005
10/22/15 15:00,26.6,13588.07502
10/23/15 15:00,27.85,13336.1623
10/24/15 15:00,25.6,10926.81255
10/25/15 15:00,20.1,9443.562401
10/26/15 15:00,19.35,10595.04596
10/27/15 15:00,21.1,11721.70752
10/28/15 15:00,25.6,12939.2615
10/29/15 15:00,23.35,11878.3146
10/30/15 15:00,25.1,11929.0692
10/31/15 15:00,22.1,10823.70383
11/1/15 15:00,20.1,9766.617651
11/2/15 15:00,18.35,11370.23116
11/3/15 15:00,22.1,12077.67339
11/4/15 15:00,23.35,12355.41929
11/5/15 15:00,26.6,13814.68065
11/6/15 15:00,24.85,13387.26417
11/7/15 15:00,20.6,9733.819009
11/8/15 15:00,16.6,9604.230578
11/9/15 15:00,17.1,10888.19883
11/10/15 15:00,23.35,11276.2669
11/11/15 15:00,26.1,13467.30178
11/12/15 15:00,19.35,10823.38946
11/13/15 15:00,19.35,10180.40915
11/14/15 15:00,17.85,9469.832369
11/15/15 15:00,20.1,9711.719789
11/16/15 15:00,22.85,11959.80299
11/17/15 15:00,25.6,10077.81285
11/18/15 15:00,17.85,10557.00738
11/19/15 15:00,22.1,10744.67212
11/20/15 15:00,20.1,10380.30011
11/21/15 15:00,20.1,9328.89662
11/22/15 15:00,8.35,8896.971342
11/23/15 15:00,12.1,9964.509075
11/24/15 15:00,16.6,10045.1867
11/25/15 15:00,20.6,10936.03651
11/26/15 15:00,23.85,10815.06786
11/27/15 15:00,23.35,10967.3544
11/28/15 15:00,11.6,9344.234355
11/29/15 15:00,11.1,9457.885668
11/30/15 15:00,13.1,10062.82601
12/1/15 15:00,13.35,9878.401963
12/2/15 15:00,12.85,9798.43101
12/3/15 15:00,11.1,9687.102062
12/4/15 15:00,11.6,9854.0897
12/5/15 15:00,12.85,8882.72082
12/6/15 15:00,16.6,8743.528263
12/7/15 15:00,17.1,10083.76073
12/8/15 15:00,17.85,10117.77896
12/9/15 15:00,14.6,10551.88771
12/10/15 15:00,22.85,10971.70855
12/11/15 15:00,24.35,11993.20338
12/12/15 15:00,24.35,10827.70412
12/13/15 15:00,12.85,9215.645914
12/14/15 15:00,16.1,10198.75582
12/15/15 15:00,22.1,10315.89721
12/16/15 15:00,17.1,9888.32431
12/17/15 15:00,12.1,9925.664841
12/18/15 15:00,10.6,9855.506057
12/19/15 15:00,14.35,9110.968515
12/20/15 15:00,18.35,8930.592481
12/21/15 15:00,22.1,10605.40318
12/22/15 15:00,18.85,10445.15192
12/23/15 15:00,24.35,12022.85934
12/24/15 15:00,23.35,11051.04999
12/25/15 15:00,25.1,11693.31786
12/26/15 15:00,24.35,11219.57909
12/27/15 15:00,25.1,10453.93627
12/28/15 15:00,6.1,10255.78629
12/29/15 15:00,8.35,10148.06756
12/30/15 15:00,11.1,10243.20929
12/31/15 15:00,10.6,10001.68304
1/1/16 15:00,8.35,9978.951757
1/2/16 15:00,8.35,10071.92427
1/3/16 15:00,9.35,8946.621879
1/4/16 15:00,10.1,10057.40067
1/5/16 15:00,6.6,10239.50633
1/6/16 15:00,11.6,10628.19308
1/7/16 15:00,15.6,10135.90776
1/8/16 15:00,16.35,10195.01948
1/9/16 15:00,12.85,9953.581653
1/10/16 15:00,6.1,10075.54862
1/11/16 15:00,9.35,11052.45177
1/12/16 15:00,10.6,10220.90841
1/13/16 15:00,13.85,10101.75878
1/14/16 15:00,15.1,10323.69415
1/15/16 15:00,16.1,10178.9351
1/16/16 15:00,13.35,10463.89461
1/17/16 15:00,8.35,9529.978968
1/18/16 15:00,11.6,10318.4166
1/19/16 15:00,17.1,10116.74924
1/20/16 15:00,15.6,10310.47735
1/21/16 15:00,18.35,10715.64223
1/22/16 15:00,7.1,11205.62069
1/23/16 15:00,6.6,9950.749095
1/24/16 15:00,14.35,9573.483576
1/25/16 15:00,18.85,10382.32861
1/26/16 15:00,11.6,10617.08187
1/27/16 15:00,8.85,10663.51534
1/28/16 15:00,10.1,10341.22475
1/29/16 15:00,15.6,10436.70348
1/30/16 15:00,17.85,9747.224406
1/31/16 15:00,21.1,9824.373355
2/1/16 15:00,20.6,11243.8713
2/3/16 15:00,11.1,9871.564718
2/4/16 15:00,9.35,10073.04496
2/5/16 15:00,11.6,10176.91384
2/6/16 15:00,11.6,9363.074035
2/7/16 15:00,11.6,9230.836136
2/8/16 15:00,13.35,10347.44947
2/9/16 15:00,11.1,10154.16691
2/10/16 15:00,13.85,10044.4477
2/11/16 15:00,19.35,10431.85895
2/12/16 15:00,19.35,10894.9495
2/13/16 15:00,17.1,9527.88615
2/14/16 15:00,21.1,9476.035227
2/15/16 15:00,20.85,11107.65616
2/16/16 15:00,20.1,10694.19588
2/17/16 15:00,17.1,10419.06346
2/18/16 15:00,20.6,10839.15778
2/19/16 15:00,22.85,11720.29615
2/20/16 15:00,21.85,10526.9472
2/21/16 15:00,21.6,9902.603777
2/22/16 15:00,19.1,10195.45202
2/23/16 15:00,17.85,10271.78467
2/24/16 15:00,12.1,9927.403234
2/25/16 15:00,16.1,9982.170213
2/26/16 15:00,12.85,9803.598713
2/27/16 15:00,17.1,9192.125224
2/28/16 15:00,19.35,9216.194335
2/29/16 15:00,21.1,11058.55075
3/1/16 15:00,21.1,10886.46832
3/2/16 15:00,17.1,10193.29998
3/3/16 15:00,22.85,11577.87793
3/4/16 15:00,19.35,10574.4642
3/5/16 15:00,20.1,9974.581351
3/6/16 15:00,20.6,9738.653658
3/7/16 15:00,22.1,11004.04893
3/8/16 15:00,22.85,10762.73139
3/9/16 15:00,22.1,10569.56865
3/10/16 15:00,19.1,10815.44814
3/11/16 15:00,19.35,11215.07472
3/12/16 15:00,20.1,10277.38406
3/13/16 15:00,22.85,10634.04086
3/14/16 15:00,21.6,12590.80398
3/15/16 15:00,23.85,13010.34977
3/16/16 15:00,22.85,11980.94913
3/17/16 15:00,24.1,12209.20455
3/18/16 15:00,23.35,13049.84115
3/19/16 15:00,15.1,9154.105191
3/20/16 15:00,14.35,8851.351492
3/21/16 15:00,13.35,10017.11486
3/22/16 15:00,20.6,10154.23485
3/23/16 15:00,23.35,10656.2449
3/24/16 15:00,15.1,10028.01996
3/25/16 15:00,17.1,9667.116877
3/26/16 15:00,20.6,9410.11413
3/27/16 15:00,21.6,10013.42189
3/28/16 15:00,18.35,10885.40064
3/29/16 15:00,21.1,10895.68878
3/30/16 15:00,23.35,11241.10865
3/31/16 15:00,23.85,13018.15062
4/1/16 15:00,18.85,9958.342111
4/2/16 15:00,18.85,9054.369542
4/3/16 15:00,20.1,9483.687028
4/4/16 15:00,22.1,11005.65475
4/5/16 15:00,22.1,11561.86867
4/6/16 15:00,22.1,11171.746
4/7/16 15:00,24.35,11838.02489
4/8/16 15:00,23.35,11415.39679
4/9/16 15:00,20.6,10466.64968
4/10/16 15:00,23.85,11394.16149
4/11/16 15:00,25.1,12257.38201
4/12/16 15:00,24.35,12344.14557
4/13/16 15:00,20.1,11029.3841
4/14/16 15:00,21.6,11835.80616
4/15/16 15:00,20.6,12384.18442
4/16/16 15:00,23.85,11591.46766
4/17/16 15:00,24.35,11270.43591
4/18/16 15:00,19.1,10153.58291
4/19/16 15:00,24.6,12529.69872
4/20/16 15:00,24.1,11398.39203
4/21/16 15:00,22.85,10851.22831
4/22/16 15:00,25.6,12717.17583
4/23/16 15:00,26.1,12180.76971
4/24/16 15:00,23.85,10524.65165
4/25/16 15:00,26.6,14223.72447
4/26/16 15:00,26.1,14212.28329
4/27/16 15:00,23.85,14170.4671
4/28/16 15:00,27.1,14923.22893
4/29/16 15:00,27.85,15381.32958
4/30/16 15:00,23.35,14343.44734
5/1/16 15:00,25.6,13635.95474
5/2/16 15:00,17.85,11072.59788
5/3/16 15:00,20.6,11782.47839
5/4/16 15:00,23.35,12489.93414
5/5/16 15:00,26.6,13486.07601
5/6/16 15:00,26.1,13462.51176
5/7/16 15:00,26.1,12906.36043
5/8/16 15:00,24.35,11293.47134
5/9/16 15:00,25.6,13528.60134
5/10/16 15:00,28.35,15781.76025
5/11/16 15:00,26.6,15207.67931
5/12/16 15:00,28.35,15755.80339
5/13/16 15:00,29.35,15713.27545
5/14/16 15:00,27.85,14886.72621
5/15/16 15:00,24.35,12306.80401
5/16/16 15:00,20.6,11271.58882
5/17/16 15:00,26.6,13499.9967
5/18/16 15:00,26.1,13748.82713
5/19/16 15:00,22.85,10922.69674
5/20/16 15:00,25.6,13823.12455
5/21/16 15:00,26.6,13534.72335
5/22/16 15:00,25.1,14217.86479
5/23/16 15:00,27.1,15140.56307
5/24/16 15:00,29.35,16000.86242
5/25/16 15:00,30.1,17210.99804
5/26/16 15:00,28.85,14671.38181
5/27/16 15:00,29.35,13843.92256
5/28/16 15:00,28.35,14884.83044
5/29/16 15:00,28.85,14816.54338
5/30/16 15:00,27.85,13140.85996
5/31/16 15:00,28.85,15917.75408
6/1/16 15:00,27.35,14940.99311
6/2/16 15:00,22.85,12725.33872
6/3/16 15:00,23.85,13360.60274
6/4/16 15:00,22.85,11440.57542
6/5/16 15:00,25.85,12706.76049
6/6/16 15:00,26.6,15007.84121
6/7/16 15:00,30.1,16420.55643
6/8/16 15:00,30.6,16660.9159
6/9/16 15:00,30.6,16762.95123
6/10/16 15:00,30.1,16884.79442
6/11/16 15:00,31.1,16461.93987
6/12/16 15:00,27.6,13838.65704
6/13/16 15:00,31.1,17366.05224
6/14/16 15:00,31.1,18020.14018
6/15/16 15:00,31.6,18684.54082
6/16/16 15:00,31.6,18896.42769
6/17/16 15:00,31.1,18617.82915
6/18/16 15:00,31.6,17595.72595
6/19/16 15:00,30.6,15437.15443
6/20/16 15:00,31.6,17729.34315
6/21/16 15:00,30.6,16845.52286
6/22/16 15:00,28.85,17105.5512
6/23/16 15:00,31.6,17953.73502
6/24/16 15:00,31.6,17139.09538
6/25/16 15:00,28.1,16275.92662
6/26/16 15:00,31.6,16588.5553
6/27/16 15:00,31.6,18056.29219
6/28/16 15:00,31.6,16908.96685
6/29/16 15:00,29.35,17397.01441
6/30/16 15:00,31.1,17893.8957
