"partner","year","partner_name","product","product_name","partner_report_export","US_report_import","pop2000","region","govthonesty","distcap","gdppcus2000","met"
"NLD",1996,"Netherlands","950349","Toys representing animals or non-hu",925.681,24.427,15925430,3,2.32608985900879,6196.8505859375,370638500000,13
"NLD",1996,"Netherlands","950299","Parts and accessories :-- Other",2.549,13.719,15925430,3,2.32608985900879,6196.8505859375,370638500000,13
"NLD",1996,"Netherlands","950310","Electric trains, including tracks,",0,25.21,15925430,3,2.32608985900879,6196.8505859375,370638500000,13
"NLD",1997,"Netherlands","950320","Reduced-size (""scale"") model assemb",416.92,19.061,15925430,3,2.37193250656128,6196.8505859375,370638500000,13
"NLD",1997,"Netherlands","950310","Electric trains, including tracks,",5.128,17.52,15925430,3,2.37193250656128,6196.8505859375,370638500000,13
"NLD",1997,"Netherlands","950341","Toys representing animals or non-hu",217.434,168.022,15925430,3,2.37193250656128,6196.8505859375,370638500000,13
"NLD",1997,"Netherlands","950330","Other construction sets and constru",1937.935,109.587,15925430,3,2.37193250656128,6196.8505859375,370638500000,13
"NLD",1997,"Netherlands","950291","Parts and accessories :-- Garments",0,25.671,15925430,3,2.37193250656128,6196.8505859375,370638500000,13
"NLD",1997,"Netherlands","950349","Toys representing animals or non-hu",200.511,141.175,15925430,3,2.37193250656128,6196.8505859375,370638500000,13
"NLD",1998,"Netherlands","950349","Toys representing animals or non-hu",444.388,425.787,15925430,3,2.41777491569519,6196.8505859375,370638500000,13
"NLD",1998,"Netherlands","950299","Parts and accessories :-- Other",5.049,23.988,15925430,3,2.41777491569519,6196.8505859375,370638500000,13
"NLD",1998,"Netherlands","950310","Electric trains, including tracks,",82.312,2.322,15925430,3,2.41777491569519,6196.8505859375,370638500000,13
"NLD",1998,"Netherlands","950320","Reduced-size (""scale"") model assemb",645.373,113.382,15925430,3,2.41777491569519,6196.8505859375,370638500000,13
"NLD",1998,"Netherlands","950330","Other construction sets and constru",2897.615,83.567,15925430,3,2.41777491569519,6196.8505859375,370638500000,13
"NLD",1998,"Netherlands","950341","Toys representing animals or non-hu",159.07,87.425,15925430,3,2.41777491569519,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950341","Toys representing animals or non-hu",14.016,369.648,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950291","Parts and accessories :-- Garments",0,4.279,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950330","Other construction sets and constru",3163.394,65.828,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950320","Reduced-size (""scale"") model assemb",1072.992,152.378,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950349","Toys representing animals or non-hu",1750.137,676.087,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950299","Parts and accessories :-- Other",0,15.613,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",1999,"Netherlands","950310","Electric trains, including tracks,",115.515,15.782,15925430,3,2.35669183731079,6196.8505859375,370638500000,13
"NLD",2000,"Netherlands","950341","Toys representing animals or non-hu",70.609,34.595,15925430,3,2.29560875892639,6196.8505859375,370638500000,13
"NLD",2000,"Netherlands","950330","Other construction sets and constru",2833.16,45.828,15925430,3,2.29560875892639,6196.8505859375,370638500000,13
"NLD",2000,"Netherlands","950310","Electric trains, including tracks,",58.493,180.654,15925430,3,2.29560875892639,6196.8505859375,370638500000,13
"NLD",2000,"Netherlands","950299","Parts and accessories :-- Other",0.835,7.207,15925430,3,2.29560875892639,6196.8505859375,370638500000,13
"NLD",2000,"Netherlands","950349","Toys representing animals or non-hu",67.267,71.781,15925430,3,2.29560875892639,6196.8505859375,370638500000,13
"NLD",2000,"Netherlands","950320","Reduced-size (""scale"") model assemb",1610.652,51.44,15925430,3,2.29560875892639,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950341","Toys representing animals or non-hu",76.129,171.524,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950349","Toys representing animals or non-hu",79.711,46.229,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950330","Other construction sets and constru",2173.708,138.753,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950299","Parts and accessories :-- Other",2.687,1.98,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950291","Parts and accessories :-- Garments",0,1.941,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950320","Reduced-size (""scale"") model assemb",1223.438,109.098,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2001,"Netherlands","950310","Electric trains, including tracks,",123.597,31.945,15925430,3,2.24782109260559,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950349","Toys representing animals or non-hu",165.355,262.068,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950320","Reduced-size (""scale"") model assemb",975.122,152.513,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950291","Parts and accessories :-- Garments",0,2.406,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950341","Toys representing animals or non-hu",211.654,41.68,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950310","Electric trains, including tracks,",29.291,15.199,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950330","Other construction sets and constru",1749.928,445.572,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2002,"Netherlands","950299","Parts and accessories :-- Other",21.732,5.042,15925430,3,2.20003342628479,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950320","Reduced-size (""scale"") model assemb",1094.548,219.759,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950299","Parts and accessories :-- Other",6.791,6.544,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950310","Electric trains, including tracks,",65.65,11.707,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950349","Toys representing animals or non-hu",193.555,74.677,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950330","Other construction sets and constru",2300.022,335.946,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950341","Toys representing animals or non-hu",55.463,19.669,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2003,"Netherlands","950291","Parts and accessories :-- Garments",12.45,3.099,15925430,3,2.10348558425903,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950330","Other construction sets and constru",3211.336,113.96,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950349","Toys representing animals or non-hu",52.257,74.358,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950291","Parts and accessories :-- Garments",11.197,9.093,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950299","Parts and accessories :-- Other",0,6.761,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950341","Toys representing animals or non-hu",266.263,119.447,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950320","Reduced-size (""scale"") model assemb",875.932,239.914,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2004,"Netherlands","950310","Electric trains, including tracks,",0,3.023,15925430,3,2.04286789894104,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950310","Electric trains, including tracks,",23.63,0,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950320","Reduced-size (""scale"") model assemb",641.732,337.592,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950349","Toys representing animals or non-hu",111.93,56.343,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950341","Toys representing animals or non-hu",286.044,73.635,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950330","Other construction sets and constru",2507.234,115.048,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950291","Parts and accessories :-- Garments",0,3.284,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NLD",2005,"Netherlands","950299","Parts and accessories :-- Other",0,1960.228,15925430,3,1.98826587200165,6196.8505859375,370638500000,13
"NOR",1996,"Norway","950341","Toys representing animals or non-hu",0.733,0,4491000,3,2.19433236122131,6239.5498046875,166906200000,0
"NOR",1996,"Norway","950349","Toys representing animals or non-hu",256.057,235.352,4491000,3,2.19433236122131,6239.5498046875,166906200000,0
"NOR",1997,"Norway","950299","Parts and accessories :-- Other",1.022,0,4491000,3,2.24001836776733,6239.5498046875,166906200000,0
"NOR",1997,"Norway","950330","Other construction sets and constru",0,2.779,4491000,3,2.24001836776733,6239.5498046875,166906200000,0
"NOR",1997,"Norway","950291","Parts and accessories :-- Garments",1.221,0,4491000,3,2.24001836776733,6239.5498046875,166906200000,0
"NOR",1997,"Norway","950320","Reduced-size (""scale"") model assemb",0,11.766,4491000,3,2.24001836776733,6239.5498046875,166906200000,0
"NOR",1997,"Norway","950349","Toys representing animals or non-hu",200.89,57.723,4491000,3,2.24001836776733,6239.5498046875,166906200000,0
"NOR",1997,"Norway","950341","Toys representing animals or non-hu",5.116,2.133,4491000,3,2.24001836776733,6239.5498046875,166906200000,0
"NOR",1998,"Norway","950349","Toys representing animals or non-hu",153.563,33.024,4491000,3,2.28570461273193,6239.5498046875,166906200000,0
"NOR",1998,"Norway","950310","Electric trains, including tracks,",2.519,0,4491000,3,2.28570461273193,6239.5498046875,166906200000,0
"NOR",1998,"Norway","950320","Reduced-size (""scale"") model assemb",0,1.343,4491000,3,2.28570461273193,6239.5498046875,166906200000,0
"NOR",1998,"Norway","950341","Toys representing animals or non-hu",0,2.51,4491000,3,2.28570461273193,6239.5498046875,166906200000,0
"NOR",1998,"Norway","950291","Parts and accessories :-- Garments",1.002,0,4491000,3,2.28570461273193,6239.5498046875,166906200000,0
"NOR",1998,"Norway","950330","Other construction sets and constru",5.304,1.156,4491000,3,2.28570461273193,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950330","Other construction sets and constru",3.707,0,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950310","Electric trains, including tracks,",4.983,0,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950349","Toys representing animals or non-hu",56.85,4.25,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950291","Parts and accessories :-- Garments",1.395,0,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950320","Reduced-size (""scale"") model assemb",0.987,0,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950341","Toys representing animals or non-hu",3.836,24.565,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",1999,"Norway","950299","Parts and accessories :-- Other",0,139.104,4491000,3,2.17547965049744,6239.5498046875,166906200000,0
"NOR",2000,"Norway","950349","Toys representing animals or non-hu",271.236,59.97,4491000,3,2.06525468826294,6239.5498046875,166906200000,0
"NOR",2000,"Norway","950320","Reduced-size (""scale"") model assemb",1.469,0,4491000,3,2.06525468826294,6239.5498046875,166906200000,0
"NOR",2000,"Norway","950341","Toys representing animals or non-hu",50.5,2.647,4491000,3,2.06525468826294,6239.5498046875,166906200000,0
"NOR",2000,"Norway","950310","Electric trains, including tracks,",0.985,0,4491000,3,2.06525468826294,6239.5498046875,166906200000,0
"NOR",2000,"Norway","950330","Other construction sets and constru",1.326,9.847,4491000,3,2.06525468826294,6239.5498046875,166906200000,0
"NOR",2001,"Norway","950349","Toys representing animals or non-hu",161.963,14.742,4491000,3,2.03982377052307,6239.5498046875,166906200000,0
"NOR",2001,"Norway","950299","Parts and accessories :-- Other",0,0.703,4491000,3,2.03982377052307,6239.5498046875,166906200000,0
"NOR",2001,"Norway","950341","Toys representing animals or non-hu",2.694,4.636,4491000,3,2.03982377052307,6239.5498046875,166906200000,0
"NOR",2001,"Norway","950320","Reduced-size (""scale"") model assemb",3.51,0,4491000,3,2.03982377052307,6239.5498046875,166906200000,0
"NOR",2001,"Norway","950310","Electric trains, including tracks,",10.451,0,4491000,3,2.03982377052307,6239.5498046875,166906200000,0
"NOR",2002,"Norway","950341","Toys representing animals or non-hu",3.636,0.541,4491000,3,2.01439285278320,6239.5498046875,166906200000,0
"NOR",2002,"Norway","950349","Toys representing animals or non-hu",130.427,27.554,4491000,3,2.01439285278320,6239.5498046875,166906200000,0
"NOR",2002,"Norway","950299","Parts and accessories :-- Other",1.47,0,4491000,3,2.01439285278320,6239.5498046875,166906200000,0
"NOR",2002,"Norway","950330","Other construction sets and constru",0.694,0,4491000,3,2.01439285278320,6239.5498046875,166906200000,0
"NOR",2002,"Norway","950320","Reduced-size (""scale"") model assemb",0,5.731,4491000,3,2.01439285278320,6239.5498046875,166906200000,0
"NOR",2002,"Norway","950291","Parts and accessories :-- Garments",1.437,0,4491000,3,2.01439285278320,6239.5498046875,166906200000,0
"NOR",2003,"Norway","950310","Electric trains, including tracks,",7.928,0,4491000,3,1.99786770343781,6239.5498046875,166906200000,0
"NOR",2003,"Norway","950341","Toys representing animals or non-hu",2.678,0,4491000,3,1.99786770343781,6239.5498046875,166906200000,0
"NOR",2003,"Norway","950349","Toys representing animals or non-hu",170.458,110.27,4491000,3,1.99786770343781,6239.5498046875,166906200000,0
"NOR",2004,"Norway","950349","Toys representing animals or non-hu",121.814,80.389,4491000,3,2.07549333572388,6239.5498046875,166906200000,0
"NOR",2004,"Norway","950330","Other construction sets and constru",1.033,0,4491000,3,2.07549333572388,6239.5498046875,166906200000,0
"NOR",2004,"Norway","950320","Reduced-size (""scale"") model assemb",0,36.36,4491000,3,2.07549333572388,6239.5498046875,166906200000,0
"NOR",2005,"Norway","950320","Reduced-size (""scale"") model assemb",0,6.296,4491000,3,2.04419231414795,6239.5498046875,166906200000,0
"NOR",2005,"Norway","950341","Toys representing animals or non-hu",0,0.263,4491000,3,2.04419231414795,6239.5498046875,166906200000,0
"NOR",2005,"Norway","950299","Parts and accessories :-- Other",0.853,0,4491000,3,2.04419231414795,6239.5498046875,166906200000,0
"NOR",2005,"Norway","950310","Electric trains, including tracks,",1.836,0,4491000,3,2.04419231414795,6239.5498046875,166906200000,0
"NOR",2005,"Norway","950349","Toys representing animals or non-hu",125.096,70.99,4491000,3,2.04419231414795,6239.5498046875,166906200000,0
"NOR",2005,"Norway","950330","Other construction sets and constru",1.443,0,4491000,3,2.04419231414795,6239.5498046875,166906200000,0
"NPL",1997,"Nepal","950341","Toys representing animals or non-hu",0,1.925,24430620,4,-0.47336733341217,12400.283203125,5488690000,2
"NPL",1999,"Nepal","950341","Toys representing animals or non-hu",0,1.45,24430620,4,-0.645085155963898,12400.283203125,5488690000,2
"NPL",1999,"Nepal","950320","Reduced-size (""scale"") model assemb",0.889,0,24430620,4,-0.645085155963898,12400.283203125,5488690000,2
"NPL",2000,"Nepal","950291","Parts and accessories :-- Garments",0,3.524,24430620,4,-0.631903290748596,12400.283203125,5488690000,2
"NPL",2000,"Nepal","950341","Toys representing animals or non-hu",0,2.465,24430620,4,-0.631903290748596,12400.283203125,5488690000,2
"NPL",2000,"Nepal","950349","Toys representing animals or non-hu",0,3.758,24430620,4,-0.631903290748596,12400.283203125,5488690000,2
"NPL",2001,"Nepal","950291","Parts and accessories :-- Garments",0,2.047,24430620,4,-0.537923097610474,12400.283203125,5488690000,2
"NPL",2002,"Nepal","950341","Toys representing animals or non-hu",0,0.56,24430620,4,-0.443942934274673,12400.283203125,5488690000,2
"NPL",2002,"Nepal","950349","Toys representing animals or non-hu",0,10.69,24430620,4,-0.443942934274673,12400.283203125,5488690000,2
"NPL",2003,"Nepal","950291","Parts and accessories :-- Garments",0,4.245,24430620,4,-0.510605216026306,12400.283203125,5488690000,2
"NPL",2003,"Nepal","950341","Toys representing animals or non-hu",0,1.895,24430620,4,-0.510605216026306,12400.283203125,5488690000,2
"NPL",2003,"Nepal","950349","Toys representing animals or non-hu",6.786,51.054,24430620,4,-0.510605216026306,12400.283203125,5488690000,2
"NPL",2003,"Nepal","950299","Parts and accessories :-- Other",0,1.009,24430620,4,-0.510605216026306,12400.283203125,5488690000,2
"NPL",2004,"Nepal","950349","Toys representing animals or non-hu",0,12.881,24430620,4,-0.69933420419693,12400.283203125,5488690000,2
"NPL",2005,"Nepal","950299","Parts and accessories :-- Other",0,3.869,24430620,4,-0.71319717168808,12400.283203125,5488690000,2
"NPL",2005,"Nepal","950349","Toys representing animals or non-hu",0,9.392,24430620,4,-0.71319717168808,12400.283203125,5488690000,2
"NPL",2005,"Nepal","950341","Toys representing animals or non-hu",0,4.192,24430620,4,-0.71319717168808,12400.283203125,5488690000,2
"NZL",1996,"New Zealand","950341","Toys representing animals or non-hu",37.474,92.365,3857800,5,2.42224049568176,14219.8203125,52125300000,0
"NZL",1996,"New Zealand","950310","Electric trains, including tracks,",0.915,1.316,3857800,5,2.42224049568176,14219.8203125,52125300000,0
"NZL",1996,"New Zealand","950330","Other construction sets and constru",1014.031,748.21,3857800,5,2.42224049568176,14219.8203125,52125300000,0
"NZL",1996,"New Zealand","950320","Reduced-size (""scale"") model assemb",51.693,17.363,3857800,5,2.42224049568176,14219.8203125,52125300000,0
"NZL",1996,"New Zealand","950349","Toys representing animals or non-hu",3.439,9.547,3857800,5,2.42224049568176,14219.8203125,52125300000,0
"NZL",1997,"New Zealand","950349","Toys representing animals or non-hu",26.994,6.304,3857800,5,2.45044708251953,14219.8203125,52125300000,0
"NZL",1997,"New Zealand","950341","Toys representing animals or non-hu",22.44,26.759,3857800,5,2.45044708251953,14219.8203125,52125300000,0
"NZL",1997,"New Zealand","950330","Other construction sets and constru",1604.257,1564.975,3857800,5,2.45044708251953,14219.8203125,52125300000,0
"NZL",1997,"New Zealand","950320","Reduced-size (""scale"") model assemb",40.636,34.05,3857800,5,2.45044708251953,14219.8203125,52125300000,0
"NZL",1997,"New Zealand","950310","Electric trains, including tracks,",2.321,0,3857800,5,2.45044708251953,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950341","Toys representing animals or non-hu",12.4,25.242,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950349","Toys representing animals or non-hu",18.882,5.455,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950330","Other construction sets and constru",341.386,287.981,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950310","Electric trains, including tracks,",2.543,0.965,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950299","Parts and accessories :-- Other",1.643,0,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950320","Reduced-size (""scale"") model assemb",20.338,32.208,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1998,"New Zealand","950291","Parts and accessories :-- Garments",0,2.187,3857800,5,2.47865390777588,14219.8203125,52125300000,0
"NZL",1999,"New Zealand","950341","Toys representing animals or non-hu",2.743,13.105,3857800,5,2.39532852172852,14219.8203125,52125300000,0
"NZL",1999,"New Zealand","950310","Electric trains, including tracks,",7.407,0,3857800,5,2.39532852172852,14219.8203125,52125300000,0
"NZL",1999,"New Zealand","950299","Parts and accessories :-- Other",1.269,0,3857800,5,2.39532852172852,14219.8203125,52125300000,0
"NZL",1999,"New Zealand","950330","Other construction sets and constru",410.54,454.322,3857800,5,2.39532852172852,14219.8203125,52125300000,0
"NZL",1999,"New Zealand","950349","Toys representing animals or non-hu",39.306,4.62,3857800,5,2.39532852172852,14219.8203125,52125300000,0
"NZL",1999,"New Zealand","950320","Reduced-size (""scale"") model assemb",14.419,25.878,3857800,5,2.39532852172852,14219.8203125,52125300000,0
"NZL",2000,"New Zealand","950330","Other construction sets and constru",30.271,0,3857800,5,2.31200337409973,14219.8203125,52125300000,0
"NZL",2000,"New Zealand","950349","Toys representing animals or non-hu",31.149,19.904,3857800,5,2.31200337409973,14219.8203125,52125300000,0
"NZL",2000,"New Zealand","950320","Reduced-size (""scale"") model assemb",35.142,0,3857800,5,2.31200337409973,14219.8203125,52125300000,0
"NZL",2000,"New Zealand","950310","Electric trains, including tracks,",1.593,2.464,3857800,5,2.31200337409973,14219.8203125,52125300000,0
"NZL",2000,"New Zealand","950341","Toys representing animals or non-hu",1.371,11.339,3857800,5,2.31200337409973,14219.8203125,52125300000,0
"NZL",2001,"New Zealand","950330","Other construction sets and constru",94.698,116.934,3857800,5,2.31145977973938,14219.8203125,52125300000,0
"NZL",2001,"New Zealand","950310","Electric trains, including tracks,",9.17,3.048,3857800,5,2.31145977973938,14219.8203125,52125300000,0
"NZL",2001,"New Zealand","950349","Toys representing animals or non-hu",26.109,8.422,3857800,5,2.31145977973938,14219.8203125,52125300000,0
"NZL",2001,"New Zealand","950320","Reduced-size (""scale"") model assemb",40.468,249.272,3857800,5,2.31145977973938,14219.8203125,52125300000,0
"NZL",2001,"New Zealand","950341","Toys representing animals or non-hu",14.097,25.427,3857800,5,2.31145977973938,14219.8203125,52125300000,0
"NZL",2002,"New Zealand","950330","Other construction sets and constru",0,2.321,3857800,5,2.31091618537903,14219.8203125,52125300000,0
"NZL",2002,"New Zealand","950310","Electric trains, including tracks,",17.026,10.57,3857800,5,2.31091618537903,14219.8203125,52125300000,0
"NZL",2002,"New Zealand","950349","Toys representing animals or non-hu",17.159,8.974,3857800,5,2.31091618537903,14219.8203125,52125300000,0
"NZL",2002,"New Zealand","950341","Toys representing animals or non-hu",3.62,35.375,3857800,5,2.31091618537903,14219.8203125,52125300000,0
"NZL",2002,"New Zealand","950320","Reduced-size (""scale"") model assemb",20.202,496.506,3857800,5,2.31091618537903,14219.8203125,52125300000,0
"NZL",2003,"New Zealand","950349","Toys representing animals or non-hu",20.334,38.662,3857800,5,2.36451959609985,14219.8203125,52125300000,0
"NZL",2003,"New Zealand","950341","Toys representing animals or non-hu",6.478,15.573,3857800,5,2.36451959609985,14219.8203125,52125300000,0
"NZL",2003,"New Zealand","950320","Reduced-size (""scale"") model assemb",13.267,61.772,3857800,5,2.36451959609985,14219.8203125,52125300000,0
"NZL",2003,"New Zealand","950310","Electric trains, including tracks,",12.046,3.29,3857800,5,2.36451959609985,14219.8203125,52125300000,0
"NZL",2004,"New Zealand","950310","Electric trains, including tracks,",7.544,5.129,3857800,5,2.39788222312927,14219.8203125,52125300000,0
"NZL",2004,"New Zealand","950291","Parts and accessories :-- Garments",1.493,0.898,3857800,5,2.39788222312927,14219.8203125,52125300000,0
"NZL",2004,"New Zealand","950341","Toys representing animals or non-hu",9.271,10.575,3857800,5,2.39788222312927,14219.8203125,52125300000,0
"NZL",2004,"New Zealand","950330","Other construction sets and constru",32.795,35.055,3857800,5,2.39788222312927,14219.8203125,52125300000,0
"NZL",2004,"New Zealand","950320","Reduced-size (""scale"") model assemb",73.833,66.498,3857800,5,2.39788222312927,14219.8203125,52125300000,0
"NZL",2004,"New Zealand","950349","Toys representing animals or non-hu",18.147,17.578,3857800,5,2.39788222312927,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950310","Electric trains, including tracks,",18.301,0.663,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950299","Parts and accessories :-- Other",1.5,65.363,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950349","Toys representing animals or non-hu",101.017,53.332,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950341","Toys representing animals or non-hu",6.282,8.746,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950330","Other construction sets and constru",0,22.413,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950320","Reduced-size (""scale"") model assemb",22.033,138.972,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"NZL",2005,"New Zealand","950291","Parts and accessories :-- Garments",2.761,0,3857800,5,2.23592972755432,14219.8203125,52125300000,0
"OMN",2004,"Oman","950320","Reduced-size (""scale"") model assemb",0,2.81,2442000,7,0.841463267803192,11684.9580078125,19867880000,0
"PAK",1998,"Pakistan","950310","Electric trains, including tracks,",0,20.785,138080000,7,-0.822182893753052,11392.7607421875,73320960000,5.5
"PAK",1998,"Pakistan","950341","Toys representing animals or non-hu",0,25.085,138080000,7,-0.822182893753052,11392.7607421875,73320960000,5.5
"PAK",1999,"Pakistan","950320","Reduced-size (""scale"") model assemb",0,12.626,138080000,7,-0.879630506038666,11392.7607421875,73320960000,5.5
"PAK",1999,"Pakistan","950341","Toys representing animals or non-hu",0,1.001,138080000,7,-0.879630506038666,11392.7607421875,73320960000,5.5
"PAK",2000,"Pakistan","950349","Toys representing animals or non-hu",0,3.627,138080000,7,-0.93707811832428,11392.7607421875,73320960000,5.5
"PAK",2000,"Pakistan","950310","Electric trains, including tracks,",0,5.041,138080000,7,-0.93707811832428,11392.7607421875,73320960000,5.5
"PAK",2000,"Pakistan","950341","Toys representing animals or non-hu",0,17.179,138080000,7,-0.93707811832428,11392.7607421875,73320960000,5.5
"PAK",2000,"Pakistan","950320","Reduced-size (""scale"") model assemb",0,15.092,138080000,7,-0.93707811832428,11392.7607421875,73320960000,5.5
"PAK",2000,"Pakistan","950291","Parts and accessories :-- Garments",0,0.544,138080000,7,-0.93707811832428,11392.7607421875,73320960000,5.5
"PAK",2001,"Pakistan","950349","Toys representing animals or non-hu",0,1.398,138080000,7,-0.891242027282715,11392.7607421875,73320960000,5.5
"PAK",2002,"Pakistan","950341","Toys representing animals or non-hu",0,45.35,138080000,7,-0.845405995845795,11392.7607421875,73320960000,5.5
"PAK",2002,"Pakistan","950320","Reduced-size (""scale"") model assemb",0,1.039,138080000,7,-0.845405995845795,11392.7607421875,73320960000,5.5
"PAK",2002,"Pakistan","950349","Toys representing animals or non-hu",0,37.798,138080000,7,-0.845405995845795,11392.7607421875,73320960000,5.5
"PAK",2002,"Pakistan","950291","Parts and accessories :-- Garments",0,1.715,138080000,7,-0.845405995845795,11392.7607421875,73320960000,5.5
"PAK",2003,"Pakistan","950349","Toys representing animals or non-hu",0,0.661,138080000,7,-0.764117777347565,11392.7607421875,73320960000,5.5
"PAK",2003,"Pakistan","950320","Reduced-size (""scale"") model assemb",0,3.815,138080000,7,-0.764117777347565,11392.7607421875,73320960000,5.5
"PAK",2003,"Pakistan","950341","Toys representing animals or non-hu",0,3.656,138080000,7,-0.764117777347565,11392.7607421875,73320960000,5.5
"PAK",2004,"Pakistan","950320","Reduced-size (""scale"") model assemb",0,10.82,138080000,7,-1.06396055221558,11392.7607421875,73320960000,5.5
"PAK",2005,"Pakistan","950349","Toys representing animals or non-hu",0,1.74,138080000,7,-1.00760066509247,11392.7607421875,73320960000,5.5
"PAK",2005,"Pakistan","950291","Parts and accessories :-- Garments",0,2.11,138080000,7,-1.00760066509247,11392.7607421875,73320960000,5.5
"PAK",2005,"Pakistan","950320","Reduced-size (""scale"") model assemb",0,5.618,138080000,7,-1.00760066509247,11392.7607421875,73320960000,5.5
"PAK",2005,"Pakistan","950330","Other construction sets and constru",6.007,0,138080000,7,-1.00760066509247,11392.7607421875,73320960000,5.5
"PAN",2002,"Panama","950341","Toys representing animals or non-hu",0,6.427,2949948,2,-0.270476460456848,3339.08569335938,11620500000,1
