"","homegoal","season","team.away","team.home","period","differential","playoffs"
"48808",0,"20102011","ANA","CAR",1,0,0
"48809",1,"20102011","ANA","CAR",1,-1,0
"48810",1,"20102011","ANA","CAR",1,0,0
"48811",1,"20102011","ANA","CAR",2,1,0
"48812",0,"20102011","ANA","CAR",3,2,0
"48813",1,"20102011","ANA","CAR",3,1,0
"48814",1,"20102011","NJD","ATL",1,0,0
"48815",1,"20102011","NJD","ATL",1,1,0
"48816",1,"20102011","NJD","ATL",1,2,0
"48817",1,"20102011","NJD","ATL",2,3,0
"48818",0,"20102011","NJD","ATL",2,4,0
"48819",1,"20102011","NJD","ATL",3,3,0
"48820",1,"20102011","NJD","ATL",3,4,0
"48821",1,"20102011","NJD","ATL",3,5,0
"48822",0,"20102011","DAL","CBJ",1,0,0
"48823",1,"20102011","DAL","CBJ",1,-1,0
"48824",0,"20102011","DAL","CBJ",3,0,0
"48825",1,"20102011","BUF","TBL",2,0,0
"48826",1,"20102011","BUF","TBL",2,1,0
"48827",0,"20102011","BUF","TBL",2,2,0
"48828",1,"20102011","BUF","TBL",3,1,0
"48829",0,"20102011","SJS","STL",1,0,0
"48830",0,"20102011","SJS","STL",1,-1,0
"48831",0,"20102011","SJS","STL",2,-2,0
"48832",0,"20102011","SJS","STL",3,-2,0
"48833",0,"20102011","LAK","NSH",1,0,0
"48834",0,"20102011","LAK","NSH",1,-1,0
"48835",0,"20102011","LAK","NSH",1,-2,0
"48836",1,"20102011","LAK","NSH",1,-3,0
"48837",0,"20102011","LAK","NSH",1,-2,0
"48838",0,"20102011","LAK","NSH",2,-3,0
"48839",0,"20102011","LAK","NSH",2,-4,0
"48840",0,"20102011","MIN","CGY",2,0,0
"48841",0,"20102011","MIN","CGY",2,-1,0
"48842",0,"20102011","MIN","CGY",3,-2,0
"48843",1,"20102011","MIN","CGY",3,-3,0
"48844",1,"20102011","TOR","VAN",1,0,0
"48845",1,"20102011","TOR","VAN",2,1,0
"48846",0,"20102011","TOR","VAN",3,2,0
"48847",1,"20102011","TOR","VAN",3,1,0
"48848",1,"20102011","TOR","VAN",3,2,0
"48849",1,"20102011","WSH","OTT",1,0,0
"48850",1,"20102011","WSH","OTT",1,1,0
"48851",0,"20102011","WSH","OTT",2,2,0
"48852",0,"20102011","WSH","OTT",2,1,0
"48853",0,"20102011","WSH","OTT",2,0,0
"48854",1,"20102011","DAL","DET",1,0,0
"48855",1,"20102011","DAL","DET",1,1,0
"48856",0,"20102011","DAL","DET",1,2,0
"48857",0,"20102011","DAL","DET",1,1,0
"48858",1,"20102011","DAL","DET",2,0,0
"48859",0,"20102011","DAL","DET",3,1,0
"48860",0,"20102011","DAL","DET",4,0,0
"48861",1,"20102011","LAK","CHI",1,0,0
"48862",0,"20102011","LAK","CHI",2,1,0
"48863",1,"20102011","LAK","CHI",2,0,0
"48864",1,"20102011","LAK","CHI",2,1,0
"48865",0,"20102011","LAK","CHI",3,2,0
"48866",0,"20102011","MTL","COL",1,0,0
"48867",1,"20102011","MTL","COL",1,-1,0
"48868",0,"20102011","MTL","COL",2,0,0
"48869",1,"20102011","MTL","COL",2,-1,0
"48870",1,"20102011","MTL","COL",2,0,0
"48871",0,"20102011","ANA","BOS",1,0,0
"48872",0,"20102011","ANA","BOS",2,-1,0
"48873",0,"20102011","ANA","BOS",2,-2,0
"48874",0,"20102011","ATL","TOR",1,0,0
"48875",0,"20102011","ATL","TOR",1,-1,0
"48876",1,"20102011","ATL","TOR",2,-2,0
"48877",0,"20102011","ATL","TOR",2,-1,0
"48878",0,"20102011","ATL","TOR",3,-2,0
"48879",0,"20102011","ATL","TOR",3,-3,0
"48880",1,"20102011","ATL","TOR",3,-4,0
"48881",1,"20102011","ATL","TOR",3,-3,0
"48882",0,"20102011","ATL","TOR",3,-2,0
"48883",0,"20102011","FLA","PHI",1,0,0
"48884",0,"20102011","FLA","PHI",1,-1,0
"48885",0,"20102011","FLA","PHI",2,-2,0
"48886",0,"20102011","FLA","PHI",2,-3,0
"48887",0,"20102011","FLA","PHI",3,-4,0
"48888",1,"20102011","PHX","PIT",1,0,0
"48889",1,"20102011","PHX","PIT",1,1,0
"48890",1,"20102011","PHX","PIT",2,2,0
"48891",1,"20102011","PHX","PIT",2,3,0
"48892",1,"20102011","PHX","PIT",2,4,0
"48893",0,"20102011","PHX","PIT",3,5,0
"48894",1,"20102011","PHX","PIT",3,4,0
"48895",1,"20102011","CAR","TBL",1,0,0
"48896",0,"20102011","CAR","TBL",1,1,0
"48897",1,"20102011","CAR","TBL",1,0,0
"48898",1,"20102011","CAR","TBL",2,1,0
"48899",1,"20102011","CAR","TBL",2,2,0
"48900",1,"20102011","CAR","TBL",2,3,0
"48901",0,"20102011","VAN","STL",2,0,0
"48902",0,"20102011","VAN","STL",2,-1,0
"48903",1,"20102011","VAN","STL",2,-2,0
"48904",0,"20102011","VAN","STL",3,-1,0
"48905",1,"20102011","CGY","MIN",1,0,0
"48906",0,"20102011","CGY","MIN",2,1,0
"48907",1,"20102011","CGY","MIN",3,0,0
"48908",1,"20102011","CGY","MIN",3,1,0
"48909",1,"20102011","CGY","MIN",3,2,0
"48910",1,"20102011","ANA","BUF",1,0,0
"48911",1,"20102011","ANA","BUF",1,1,0
"48912",1,"20102011","ANA","BUF",1,2,0
"48913",1,"20102011","ANA","BUF",2,3,0
"48914",0,"20102011","ANA","BUF",3,4,0
"48915",1,"20102011","ANA","BUF",3,3,0
"48916",0,"20102011","ANA","BUF",3,4,0
"48917",1,"20102011","NJD","WSH",1,0,0
"48918",0,"20102011","NJD","WSH",2,1,0
"48919",1,"20102011","NJD","WSH",2,0,0
"48920",1,"20102011","NJD","WSH",2,1,0
"48921",1,"20102011","NJD","WSH",2,2,0
"48922",1,"20102011","NJD","WSH",3,3,0
"48923",0,"20102011","STL","ATL",1,0,0
"48924",1,"20102011","STL","ATL",1,-1,0
"48925",0,"20102011","STL","ATL",2,0,0
"48926",0,"20102011","STL","ATL",3,-1,0
"48927",1,"20102011","STL","ATL",3,-2,0
"48928",0,"20102011","STL","ATL",3,-1,0
"48929",1,"20102011","CGY","CBJ",1,0,0
"48930",1,"20102011","CGY","CBJ",2,1,0
"48931",0,"20102011","CGY","CBJ",2,2,0
"48932",1,"20102011","CGY","CBJ",3,1,0
"48933",1,"20102011","MTL","DAL",1,0,0
"48934",1,"20102011","MTL","DAL",1,1,0
"48935",1,"20102011","MTL","DAL",2,2,0
"48936",0,"20102011","MTL","DAL",2,3,0
"48937",1,"20102011","MTL","DAL",2,2,0
"48938",0,"20102011","MTL","DAL",3,3,0
"48939",1,"20102011","MTL","DAL",3,2,0
"48940",0,"20102011","LAK","COL",1,0,0
"48941",0,"20102011","LAK","COL",2,-1,0
"48942",0,"20102011","LAK","COL",3,-2,0
"48943",0,"20102011","LAK","COL",3,-3,0
"48944",0,"20102011","LAK","COL",3,-4,0
"48945",1,"20102011","EDM","SJS",2,0,0
"48946",1,"20102011","EDM","SJS",2,1,0
"48947",0,"20102011","EDM","SJS",3,2,0
"48948",0,"20102011","TBL","NYI",1,0,0
"48949",1,"20102011","TBL","NYI",2,-1,0
"48950",1,"20102011","TBL","NYI",4,0,0
"48951",1,"20102011","FLA","PIT",1,0,0
"48952",0,"20102011","FLA","PIT",1,1,0
"48953",1,"20102011","FLA","PIT",1,0,0
"48954",1,"20102011","FLA","PIT",1,1,0
"48955",1,"20102011","FLA","PIT",2,2,0
"48956",0,"20102011","FLA","PIT",3,3,0
"48957",1,"20102011","FLA","PIT",3,2,0
"48958",1,"20102011","VAN","DET",1,0,0
"48959",0,"20102011","VAN","DET",2,1,0
"48960",1,"20102011","VAN","DET",2,0,0
"48961",0,"20102011","VAN","DET",2,1,0
"48962",0,"20102011","VAN","DET",2,0,0
"48963",1,"20102011","VAN","DET",3,-1,0
"48964",0,"20102011","VAN","DET",3,0,0
"48965",1,"20102011","VAN","DET",3,-1,0
"48966",1,"20102011","VAN","DET",4,0,0
"48967",1,"20102011","NSH","CHI",1,0,0
"48968",1,"20102011","NSH","CHI",2,1,0
"48969",1,"20102011","NSH","CHI",3,2,0
"48970",0,"20102011","NSH","CHI",3,3,0
"48971",1,"20102011","NSH","CHI",3,2,0
"48972",1,"20102011","ATL","BOS",1,0,0
"48973",1,"20102011","ATL","BOS",2,1,0
"48974",1,"20102011","ATL","BOS",2,2,0
"48975",0,"20102011","ATL","BOS",2,3,0
"48976",1,"20102011","ATL","BOS",3,2,0
"48977",0,"20102011","FLA","BUF",1,0,0
"48978",0,"20102011","FLA","BUF",1,-1,0
"48979",0,"20102011","FLA","BUF",1,-2,0
"48980",1,"20102011","FLA","BUF",2,-3,0
"48981",1,"20102011","FLA","BUF",2,-2,0
"48982",1,"20102011","FLA","BUF",2,-1,0
"48983",0,"20102011","FLA","BUF",3,0,0
"48984",0,"20102011","NYI","NJD",1,0,0
"48985",0,"20102011","NYI","NJD",1,-1,0
"48986",0,"20102011","NYI","NJD",1,-2,0
"48987",1,"20102011","NYI","NJD",2,-3,0
"48988",0,"20102011","NYI","NJD",2,-2,0
"48989",0,"20102011","NYI","NJD",3,-3,0
"48990",0,"20102011","TBL","NYR",1,0,0
"48991",1,"20102011","TBL","NYR",1,-1,0
"48992",1,"20102011","TBL","NYR",1,0,0
"48993",0,"20102011","TBL","NYR",1,1,0
"48994",0,"20102011","TBL","NYR",2,0,0
"48995",1,"20102011","TBL","NYR",3,-1,0
"48996",0,"20102011","PIT","WSH",1,0,0
"48997",1,"20102011","PIT","WSH",2,-1,0
"48998",0,"20102011","PIT","WSH",3,0,0
"48999",1,"20102011","PIT","WSH",3,-1,0
"49000",1,"20102011","MTL","CAR",2,0,0
"49001",0,"20102011","MTL","CAR",2,1,0
"49002",1,"20102011","MTL","CAR",2,0,0
"49003",0,"20102011","MTL","CAR",2,1,0
"49004",0,"20102011","MTL","CAR",2,0,0
"49005",0,"20102011","VAN","CBJ",1,0,0
"49006",0,"20102011","VAN","CBJ",1,-1,0
"49007",0,"20102011","VAN","CBJ",1,-2,0
"49008",0,"20102011","VAN","CBJ",2,-3,0
"49009",0,"20102011","VAN","CBJ",2,-4,0
"49010",0,"20102011","VAN","CBJ",2,-5,0
"49011",1,"20102011","VAN","CBJ",2,-6,0
"49012",0,"20102011","VAN","CBJ",3,-5,0
"49013",1,"20102011","VAN","CBJ",3,-6,0
"49014",1,"20102011","VAN","CBJ",3,-5,0
"49015",1,"20102011","DET","STL",1,0,0
"49016",0,"20102011","DET","STL",1,1,0
"49017",1,"20102011","DET","STL",1,0,0
"49018",1,"20102011","DET","STL",1,1,0
"49019",1,"20102011","DET","STL",2,2,0
"49020",0,"20102011","DET","STL",2,3,0
"49021",0,"20102011","DET","STL",2,2,0
"49022",0,"20102011","OTT","NSH",1,0,0
"49023",0,"20102011","OTT","NSH",2,-1,0
"49024",1,"20102011","OTT","NSH",2,-2,0
"49025",0,"20102011","CGY","DAL",1,0,0
"49026",1,"20102011","CGY","DAL",1,-1,0
"49027",1,"20102011","CGY","DAL",3,0,0
"49028",0,"20102011","CGY","DAL",3,1,0
"49029",0,"20102011","MIN","COL",1,0,0
"49030",1,"20102011","MIN","COL",1,-1,0
"49031",0,"20102011","MIN","COL",1,0,0
"49032",0,"20102011","MIN","COL",2,-1,0
"49033",0,"20102011","EDM","LAK",2,0,0
"49034",1,"20102011","EDM","LAK",2,-1,0
"49035",0,"20102011","EDM","LAK",3,0,0
"49036",1,"20102011","EDM","LAK",3,-1,0
"49037",0,"20102011","PHX","SJS",2,0,0
"49038",1,"20102011","PHX","SJS",2,-1,0
"49039",1,"20102011","PHX","SJS",2,0,0
"49040",1,"20102011","PHX","SJS",3,1,0
"49041",1,"20102011","PHX","SJS",3,2,0
"49042",1,"20102011","PIT","OTT",1,0,0
"49043",1,"20102011","PIT","OTT",1,1,0
"49044",1,"20102011","PIT","OTT",2,2,0
"49045",0,"20102011","PIT","OTT",3,3,0
"49046",0,"20102011","TOR","NJD",1,0,0
"49047",0,"20102011","TOR","NJD",2,-1,0
"49048",0,"20102011","TOR","NJD",2,-2,0
"49049",1,"20102011","TOR","NJD",3,-3,0
"49050",0,"20102011","TOR","NJD",3,-2,0
"49051",1,"20102011","MTL","NYI",1,0,0
"49052",1,"20102011","MTL","NYI",2,1,0
"49053",1,"20102011","MTL","NYI",3,2,0
"49054",1,"20102011","MTL","NYI",3,3,0
"49055",0,"20102011","MTL","NYI",3,4,0
"49056",0,"20102011","WSH","CAR",1,0,0
"49057",1,"20102011","WSH","CAR",2,-1,0
"49058",0,"20102011","WSH","CAR",2,0,0
"49059",0,"20102011","WSH","CAR",2,-1,0
"49060",1,"20102011","WSH","CAR",3,-2,0
"49061",0,"20102011","TBL","ATL",1,0,0
"49062",1,"20102011","TBL","ATL",2,-1,0
"49063",0,"20102011","TBL","ATL",2,0,0
"49064",1,"20102011","TBL","ATL",3,-1,0
"49065",0,"20102011","TBL","ATL",4,0,0
"49066",1,"20102011","CBJ","CHI",1,0,0
"49067",1,"20102011","CBJ","CHI",3,1,0
"49068",1,"20102011","CBJ","CHI",3,2,0
"49069",1,"20102011","CBJ","CHI",3,3,0
"49070",0,"20102011","CBJ","CHI",3,4,0
"49071",1,"20102011","NSH","STL",2,0,0
"49072",1,"20102011","NSH","STL",3,1,0
"49073",0,"20102011","DET","MIN",1,0,0
"49074",0,"20102011","DET","MIN",1,-1,0
"49075",0,"20102011","DET","MIN",2,-2,0
"49076",0,"20102011","DET","MIN",2,-3,0
"49077",1,"20102011","DET","MIN",3,-4,0
"49078",0,"20102011","PHX","DAL",2,0,0
"49079",0,"20102011","EDM","VAN",2,0,0
"49080",0,"20102011","EDM","VAN",2,-1,0
"49081",1,"20102011","EDM","VAN",2,-2,0
"49082",1,"20102011","EDM","VAN",3,-1,0
"49083",1,"20102011","EDM","VAN",3,0,0
"49084",1,"20102011","ANA","LAK",2,0,0
"49085",0,"20102011","ANA","LAK",2,1,0
"49086",1,"20102011","ANA","LAK",2,0,0
"49087",1,"20102011","ANA","LAK",2,1,0
"49088",1,"20102011","ANA","LAK",2,2,0
"49089",1,"20102011","NYI","NYR",1,0,0
"49090",0,"20102011","NYI","NYR",1,1,0
"49091",0,"20102011","NYI","NYR",1,0,0
"49092",1,"20102011","NYI","NYR",1,-1,0
"49093",1,"20102011","NYI","NYR",2,0,0
"49094",1,"20102011","NYI","NYR",2,1,0
"49095",1,"20102011","NYI","NYR",3,2,0
"49096",1,"20102011","NYI","NYR",3,3,0
"49097",1,"20102011","NYI","NYR",3,4,0
"49098",0,"20102011","MIN","CBJ",1,0,0
"49099",1,"20102011","MIN","CBJ",2,-1,0
"49100",0,"20102011","MIN","CBJ",2,0,0
"49101",1,"20102011","MIN","CBJ",3,-1,0
"49102",1,"20102011","MIN","CBJ",3,0,0
"49103",0,"20102011","MIN","CBJ",3,1,0
"49104",1,"20102011","BOS","FLA",2,0,0
"49105",0,"20102011","BOS","FLA",2,1,0
"49106",1,"20102011","BOS","FLA",2,0,0
"49107",0,"20102011","BOS","FLA",3,1,0
"49108",1,"20102011","DET","COL",1,0,0
"49109",0,"20102011","DET","COL",1,1,0
"49110",1,"20102011","DET","COL",1,0,0
"49111",0,"20102011","DET","COL",1,1,0
"49112",0,"20102011","DET","COL",3,0,0
"49113",1,"20102011","DET","COL",3,-1,0
"49114",0,"20102011","DET","COL",4,0,0
"49115",0,"20102011","BUF","CGY",1,0,0
"49116",1,"20102011","BUF","CGY",2,-1,0
"49117",1,"20102011","BUF","CGY",2,0,0
"49118",1,"20102011","BUF","CGY",3,1,0
"49119",1,"20102011","BUF","CGY",3,2,0
"49120",0,"20102011","BUF","CGY",3,3,0
"49121",1,"20102011","BUF","CGY",3,2,0
"49122",0,"20102011","LAK","SJS",3,0,0
"49123",0,"20102011","LAK","SJS",3,-1,0
"49124",0,"20102011","LAK","SJS",3,-2,0
"49125",0,"20102011","LAK","SJS",3,-3,0
"49126",0,"20102011","CAR","TOR",1,0,0
"49127",1,"20102011","CAR","TOR",1,-1,0
"49128",0,"20102011","CAR","TOR",1,0,0
"49129",1,"20102011","CAR","TOR",1,-1,0
"49130",0,"20102011","CAR","TOR",1,0,0
"49131",1,"20102011","CAR","TOR",2,-1,0
"49132",0,"20102011","CAR","TOR",3,0,0
"49133",0,"20102011","ATL","PIT",1,0,0
"49134",1,"20102011","ATL","PIT",1,-1,0
"49135",0,"20102011","ATL","PIT",1,0,0
"49136",1,"20102011","ATL","PIT",1,-1,0
"49137",1,"20102011","ATL","PIT",2,0,0
"49138",1,"20102011","ATL","PIT",3,1,0
"49139",1,"20102011","ATL","PIT",3,2,0
"49140",1,"20102011","ATL","PIT",3,3,0
"49141",0,"20102011","ATL","PIT",3,4,0
"49142",1,"20102011","MTL","WSH",1,0,0
"49143",1,"20102011","MTL","WSH",1,1,0
"49144",1,"20102011","MTL","WSH",3,2,0
"49145",0,"20102011","BOS","TBL",1,0,0
"49146",1,"20102011","BOS","TBL",1,-1,0
"49147",0,"20102011","BOS","TBL",2,0,0
"49148",1,"20102011","BOS","TBL",2,-1,0
"49149",0,"20102011","BOS","TBL",3,0,0
"49150",1,"20102011","BOS","TBL",3,-1,0
"49151",0,"20102011","BOS","TBL",3,0,0
"49152",0,"20102011","CHI","STL",1,0,0
"49153",1,"20102011","CHI","STL",2,-1,0
"49154",1,"20102011","CHI","STL",3,0,0
"49155",1,"20102011","CHI","STL",3,1,0
"49156",0,"20102011","DAL","NSH",2,0,0
"49157",1,"20102011","DAL","NSH",2,-1,0
"49158",1,"20102011","DAL","NSH",3,0,0
"49159",0,"20102011","DAL","NSH",3,1,0
"49160",0,"20102011","DAL","NSH",3,0,0
"49161",0,"20102011","DAL","NSH",3,-1,0
"49162",1,"20102011","BUF","EDM",1,0,0
"49163",0,"20102011","BUF","EDM",1,1,0
"49164",0,"20102011","BUF","EDM",2,0,0
"49165",0,"20102011","BUF","EDM",3,-1,0
"49166",1,"20102011","BUF","EDM",3,-2,0
"49167",0,"20102011","BUF","EDM",3,-1,0
"49168",0,"20102011","ANA","PHX",1,0,0
"49169",0,"20102011","ANA","PHX",1,-1,0
"49170",0,"20102011","ANA","PHX",1,-2,0
"49171",1,"20102011","ANA","PHX",2,-3,0
"49172",1,"20102011","PHI","VAN",1,0,0
"49173",1,"20102011","PHI","VAN",2,1,0
"49174",1,"20102011","PHI","VAN",2,2,0
"49175",0,"20102011","PHI","VAN",2,3,0
"49176",1,"20102011","PHI","VAN",2,2,0
"49177",1,"20102011","PHI","VAN",3,3,0
"49178",1,"20102011","PHI","VAN",3,4,0
"49179",0,"20102011","PHI","VAN",3,5,0
"49180",1,"20102011","NYR","NJD",1,0,0
"49181",0,"20102011","NYR","NJD",1,1,0
"49182",0,"20102011","NYR","NJD",2,0,0
"49183",0,"20102011","NYR","NJD",3,-1,0
"49184",1,"20102011","PIT","NYI",2,0,0
"49185",0,"20102011","PIT","NYI",2,1,0
"49186",0,"20102011","CAR","OTT",1,0,0
"49187",0,"20102011","CAR","OTT",1,-1,0
"49188",0,"20102011","CAR","OTT",2,-2,0
"49189",0,"20102011","CAR","OTT",3,-3,0
"49190",1,"20102011","SJS","MIN",1,0,0
"49191",0,"20102011","SJS","MIN",1,1,0
"49192",0,"20102011","SJS","MIN",2,0,0
"49193",1,"20102011","SJS","MIN",2,-1,0
"49194",0,"20102011","SJS","MIN",2,0,0
"49195",1,"20102011","SJS","MIN",3,-1,0
"49196",1,"20102011","SJS","MIN",3,0,0
"49197",1,"20102011","SJS","MIN",3,1,0
"49198",0,"20102011","DET","DAL",1,0,0
"49199",1,"20102011","DET","DAL",2,-1,0
"49200",1,"20102011","DET","DAL",2,0,0
"49201",1,"20102011","DET","DAL",2,1,0
"49202",0,"20102011","DET","DAL",2,2,0
"49203",0,"20102011","DET","DAL",2,1,0
"49204",0,"20102011","DET","DAL",3,0,0
"49205",0,"20102011","DET","DAL",3,-1,0
"49206",0,"20102011","DET","DAL",3,-2,0
"49207",0,"20102011","DET","DAL",3,-3,0
"49208",1,"20102011","LAK","PHX",1,0,0
"49209",0,"20102011","LAK","PHX",1,1,0
"49210",1,"20102011","LAK","PHX",1,0,0
"49211",0,"20102011","LAK","PHX",1,1,0
"49212",1,"20102011","LAK","PHX",1,0,0
"49213",1,"20102011","LAK","PHX",1,1,0
"49214",0,"20102011","LAK","PHX",1,2,0
"49215",1,"20102011","LAK","PHX",2,1,0
"49216",1,"20102011","LAK","PHX",2,2,0
"49217",1,"20102011","CBJ","TOR",1,0,0
"49218",0,"20102011","CBJ","TOR",1,1,0
"49219",1,"20102011","CBJ","TOR",1,0,0
"49220",0,"20102011","CBJ","TOR",2,1,0
"49221",0,"20102011","CBJ","TOR",3,0,0
"49222",1,"20102011","BOS","ATL",1,0,0
"49223",0,"20102011","BOS","ATL",1,1,0
"49224",0,"20102011","BOS","ATL",2,0,0
"49225",1,"20102011","BOS","ATL",2,-1,0
"49226",0,"20102011","MTL","TBL",1,0,0
"49227",1,"20102011","MTL","TBL",2,-1,0
"49228",1,"20102011","MTL","TBL",2,0,0
"49229",1,"20102011","MTL","TBL",3,2,0
"49230",1,"20102011","SJS","CHI",1,0,0
"49231",0,"20102011","SJS","CHI",1,1,0
"49232",0,"20102011","SJS","CHI",2,0,0
"49233",0,"20102011","SJS","CHI",2,-1,0
"49234",1,"20102011","SJS","CHI",2,-2,0
"49235",1,"20102011","SJS","CHI",2,-1,0
"49236",0,"20102011","SJS","CHI",3,0,0
"49237",0,"20102011","SJS","CHI",3,-1,0
"49238",0,"20102011","COL","EDM",1,0,0
"49239",0,"20102011","COL","EDM",1,-1,0
"49240",0,"20102011","COL","EDM",1,-2,0
"49241",1,"20102011","COL","EDM",2,-3,0
"49242",1,"20102011","COL","EDM",3,-2,0
"49243",1,"20102011","COL","EDM",3,-1,0
"49244",1,"20102011","PHI","LAK",1,0,0
"49245",0,"20102011","PHI","LAK",1,1,0
"49246",1,"20102011","PHI","LAK",1,0,0
"49247",0,"20102011","PHI","LAK",1,1,0
"49248",0,"20102011","PHI","LAK",2,0,0
"49249",0,"20102011","PHI","LAK",2,-1,0
"49250",1,"20102011","PHI","LAK",2,-2,0
"49251",0,"20102011","PHI","LAK",2,-1,0
"49252",0,"20102011","PHI","LAK",2,-2,0
"49253",1,"20102011","PHI","LAK",2,-3,0
"49254",0,"20102011","PHI","LAK",3,-2,0
"49255",1,"20102011","ATL","NJD",1,0,0
"49256",1,"20102011","ATL","NJD",2,1,0
"49257",0,"20102011","ATL","NJD",3,2,0
"49258",1,"20102011","ATL","NJD",3,1,0
"49259",1,"20102011","MTL","FLA",2,0,0
"49260",1,"20102011","MTL","FLA",2,1,0
"49261",0,"20102011","MTL","FLA",2,2,0
"49262",0,"20102011","MTL","FLA",2,1,0
"49263",0,"20102011","MTL","FLA",4,0,0
"49264",0,"20102011","NSH","MIN",1,0,0
"49265",0,"20102011","NSH","MIN",2,-1,0
"49266",1,"20102011","NSH","MIN",3,-2,0
"49267",0,"20102011","NSH","MIN",3,-1,0
"49268",0,"20102011","NSH","MIN",3,-2,0
"49269",1,"20102011","NYI","DET",1,0,0
"49270",0,"20102011","NYI","DET",1,1,0
"49271",0,"20102011","NYI","DET",1,0,0
"49272",0,"20102011","NYI","DET",2,-1,0
"49273",1,"20102011","NYI","DET",2,-2,0
"49274",1,"20102011","NYI","DET",3,-1,0
"49275",0,"20102011","NYI","DET",4,0,0
"49276",1,"20102011","OTT","CBJ",1,0,0
"49277",1,"20102011","OTT","CBJ",2,1,0
"49278",1,"20102011","OTT","CBJ",2,2,0
"49279",0,"20102011","OTT","CBJ",2,3,0
"49280",0,"20102011","OTT","CBJ",3,2,0
"49281",0,"20102011","OTT","CBJ",3,1,0
"49282",1,"20102011","OTT","CBJ",4,0,0
"49283",1,"20102011","PHX","STL",1,0,0
"49284",1,"20102011","PHX","STL",2,1,0
"49285",1,"20102011","PHX","STL",2,2,0
"49286",1,"20102011","PHX","STL",3,3,0
"49287",0,"20102011","PHX","STL",3,4,0
"49288",0,"20102011","PHX","STL",3,3,0
"49289",0,"20102011","PHX","STL",3,2,0
"49290",1,"20102011","PHI","ANA",1,0,0
"49291",1,"20102011","PHI","ANA",2,1,0
"49292",1,"20102011","PHI","ANA",2,2,0
"49293",0,"20102011","PHI","ANA",2,3,0
"49294",0,"20102011","PHI","ANA",3,2,0
"49295",1,"20102011","PHI","ANA",3,1,0
"49296",1,"20102011","PHI","ANA",3,2,0
"49297",0,"20102011","VAN","DAL",1,0,0
"49298",0,"20102011","VAN","DAL",1,-1,0
"49299",0,"20102011","VAN","DAL",2,-2,0
"49300",0,"20102011","VAN","DAL",2,-3,0
"49301",1,"20102011","VAN","DAL",3,-4,0
"49302",1,"20102011","COL","CGY",2,0,0
"49303",1,"20102011","COL","CGY",2,1,0
"49304",1,"20102011","COL","CGY",2,2,0
"49305",0,"20102011","COL","CGY",3,3,0
"49306",0,"20102011","COL","CGY",3,2,0
"49307",1,"20102011","WSH","PIT",2,0,0
"49308",0,"20102011","WSH","PIT",2,1,0
"49309",0,"20102011","WSH","PIT",2,0,0
"49310",0,"20102011","WSH","PIT",3,-1,0
"49311",0,"20102011","BOS","BUF",1,0,0
"49312",1,"20102011","BOS","BUF",1,-1,0
"49313",0,"20102011","BOS","BUF",1,0,0
"49314",0,"20102011","BOS","BUF",1,-1,0
"49315",1,"20102011","BOS","BUF",1,-2,0
"49316",0,"20102011","BOS","BUF",1,-1,0
"49317",1,"20102011","BOS","BUF",1,-2,0
"49318",1,"20102011","BOS","BUF",2,-1,0
"49319",1,"20102011","BOS","BUF",2,0,0
"49320",0,"20102011","BOS","BUF",3,1,0
"49321",0,"20102011","BOS","BUF",3,0,0
"49322",1,"20102011","BOS","BUF",3,-1,0
"49323",0,"20102011","TOR","OTT",1,0,0
"49324",0,"20102011","TOR","OTT",1,-1,0
"49325",0,"20102011","TOR","OTT",1,-2,0
"49326",0,"20102011","TOR","OTT",2,-3,0
"49327",0,"20102011","TOR","OTT",2,-4,0
"49328",1,"20102011","TOR","OTT",2,-5,0
"49329",1,"20102011","NJD","CAR",1,0,0
"49330",1,"20102011","NJD","CAR",1,1,0
"49331",1,"20102011","NJD","CAR",1,2,0
"49332",1,"20102011","NJD","CAR",1,3,0
"49333",0,"20102011","NJD","CAR",1,4,0
"49334",0,"20102011","NJD","CAR",2,3,0
"49335",1,"20102011","NJD","CAR",2,2,0
"49336",0,"20102011","NJD","CAR",3,3,0
"49337",1,"20102011","NJD","CAR",3,2,0
"49338",1,"20102011","NYR","TBL",1,0,0
"49339",0,"20102011","NYR","TBL",3,1,0
"49340",1,"20102011","NYR","TBL",4,0,0
"49341",0,"20102011","SJS","LAK",2,0,0
"49342",0,"20102011","CGY","EDM",1,0,0
"49343",1,"20102011","CGY","EDM",2,-1,0
"49344",0,"20102011","CGY","EDM",2,0,0
"49345",0,"20102011","ATL","MTL",1,0,0
"49346",1,"20102011","ATL","MTL",1,-1,0
"49347",0,"20102011","ATL","MTL",2,0,0
"49348",1,"20102011","ATL","MTL",2,-1,0
"49349",0,"20102011","ATL","MTL",2,0,0
"49350",1,"20102011","ATL","MTL",3,-1,0
"49351",0,"20102011","ATL","MTL",4,0,0
"49352",1,"20102011","NYR","FLA",2,0,0
"49353",1,"20102011","NYR","FLA",3,1,0
"49354",1,"20102011","NYR","FLA",3,2,0
"49355",0,"20102011","PHI","DET",2,0,0
"49356",0,"20102011","PHI","DET",2,-1,0
"49357",0,"20102011","PHI","DET",2,-2,0
"49358",1,"20102011","PHI","DET",3,-3,0
"49359",1,"20102011","PHI","DET",3,-2,0
"49360",1,"20102011","DAL","STL",1,0,0
"49361",0,"20102011","DAL","STL",1,1,0
"49362",1,"20102011","DAL","STL",1,0,0
